id;beat1;beat3;beatall;phrasbeg;phrasend;cdpcx_raw_all;cpc_raw_all;durclass_abs_raw;durclass_rel_raw;metrical_position;chord_types_raw;chords_raw;phrase_id_raw;mcm_48;pitch_raw;fuzzyint_raw;int_raw;ioiclass_abs_raw;ioiclass_rel_raw
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.213.2.2;7;C7;18;18;64;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;4;5;-1;0;4.1.213.3.1;7;C7;18;24;65;-1.0;-1.0;0.0;1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.214.2.1;7;C7;18;12;64;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.214.2.2;7;C7;18;18;65;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.214.3.1;7;C7;18;24;67;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.214.3.2;7;C7;18;30;69;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.214.4.1;7;C7;18;36;70;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.214.4.2;7;C7;18;42;72;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.215.1.1;-;C-;18;0;74;-3.0;-5.0;-1.0;0.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.215.2.1;-;C-;18;12;69;2.0;3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.215.2.2;-;C-;18;18;72;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;7;10;-2;-1;4.2.215.3.1;-;C-;18;24;70;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.215.3.2;-;C-;18;30;69;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.215.4.1;-;C-;18;36;67;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.215.4.2;-;C-;18;42;65;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.216.1.1;7;F7;18;0;63;-4.0;-8.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.216.1.2;7;F7;18;6;55;2.0;3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.216.2.1;7;F7;18;12;58;2.0;4.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.216.2.2;7;F7;18;18;62;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.216.3.1;7;F7;18;24;60;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.216.3.2;7;F7;18;30;57;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-2;4.4.216.4.1;7;F7;18;36;58;1.0;2.0;-2.0;-2.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-2;4.4.216.4.2;7;F7;18;39;60;2.0;3.0;-2.0;-2.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-2;4.4.216.4.3;7;F7;18;42;63;2.0;3.0;-2.0;-2.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-2;4.4.216.4.4;7;F7;18;45;66;-1.0;-1.0;-2.0;-2.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;5;7;-1;0;4.1.217.1.1;maj;Bb;18;0;65;3.0;5.0;0.0;1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;1;0;-1;0;4.1.217.3.1;maj;Bb;18;24;70;-1.0;-1.0;0.0;1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.218.1.1;-;C-;18;0;69;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.218.1.2;-;C-;18;6;70;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.218.2.1;-;C-;18;12;72;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.218.2.2;-;C-;18;18;69;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;4;5;-2;-1;4.2.218.3.1;7;F7;18;24;70;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.218.3.2;7;F7;18;30;67;-2.0;-4.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.218.4.1;7;F7;18;36;63;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.218.4.2;7;F7;18;42;60;4.0;9.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;1.0;5;7;-1;0;4.1.219.1.1;-;D-;18;0;69;-1.0;-2.0;0.0;1.0
Kim_(No.2).krn;0.0;0.0;1.0;1.0;0.0;1;0;-2;-1;4.2.219.4.1;7;G7;19;36;67;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.219.4.2;7;G7;19;42;66;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.220.1.1;-;C-;19;0;65;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;>;4;-2;-1;4.2.220.1.2;-;C-;19;6;64;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;3;3;-2;-1;4.2.220.2.1;-;C-;19;12;63;-3.0;-5.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.220.2.2;-;C-;19;18;58;2.0;4.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;6;9;-2;-1;4.2.220.3.1;7;F7;19;24;62;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.220.3.2;7;F7;19;30;60;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.220.4.1;7;F7;19;36;58;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.220.4.2;7;F7;19;42;57;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;1.0;3;3;-1;0;4.1.221.1.1;-;F-;19;0;56;4.0;14.0;0.0;1.0
Kim_(No.2).krn;0.0;1.0;1.0;1.0;0.0;1;0;-2;-1;4.2.221.3.1;7;Bb7;20;24;70;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.221.3.2;7;Bb7;20;30;68;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.221.4.1;7;Bb7;20;36;67;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.221.4.2;7;Bb7;20;42;65;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.222.1.1;maj;Eb;20;0;63;-3.0;-6.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.222.1.2;maj;Eb;20;6;57;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.222.2.1;maj;Eb;20;12;58;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.222.2.2;maj;Eb;20;18;60;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;7;10;-2;-1;4.2.222.3.1;7;Eb7;20;24;61;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.222.3.2;7;Eb7;20;30;58;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.222.4.1;7;Eb7;20;36;55;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.222.4.2;7;Eb7;20;42;53;3.0;7.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.223.1.1;maj;Bb;20;0;60;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.223.1.2;maj;Bb;20;6;58;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;7;11;-2;-1;4.2.223.2.1;maj;Bb;20;12;57;1.0;1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.223.2.2;maj;Bb;20;18;58;2.0;4.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;3;4;-2;-1;4.2.223.3.1;maj;Bb;20;24;62;2.0;3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.223.3.2;maj;Bb;20;30;65;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.223.4.1;maj;Bb;20;36;67;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;7;11;-2;-1;4.2.223.4.2;maj;Bb;20;42;69;2.0;3.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.224.1.1;maj;Bb;20;0;72;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.224.1.2;maj;Bb;20;6;70;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;7;11;-2;-1;4.2.224.2.1;maj;Bb;20;12;69;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.224.2.2;maj;Bb;20;18;67;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;7;11;0;1;4.1.224.3.1;maj;Bb;20;24;69;-1.0;-2.0;0.0;1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.225.2.1;maj;Bb;20;12;67;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.225.2.2;maj;Bb;20;18;66;-1.0;-1.0;-2.0;-1.0
Kim_(No.2).krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.225.3.1;maj;Bb;20;24;65;-2.0;-3.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.225.3.2;maj;Bb;20;30;62;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.225.4.1;maj;Bb;20;36;60;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.225.4.2;maj;Bb;20;42;58;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;2;2;0;1;4.1.226.1.1;maj;Bb;20;0;60;-1.0;-2.0;0.0;1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;0.0;1;0;-1;0;4.1.226.4.1;maj;Bb;20;36;58;-1.0;-1.0;-1.0;0.0
Kim_(No.2).krn;1.0;0.0;1.0;0.0;0.0;7;11;-2;-1;4.2.227.1.1;maj;Bb;20;0;57;-1.0;-2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.227.1.2;maj;Bb;20;6;55;1.0;2.0;-2.0;-1.0
Kim_(No.2).krn;0.0;0.0;1.0;0.0;1.0;7;11;0;1;4.1.227.2.1;maj;Bb;20;12;57;NA;NA;NA;NA
Klaun_Stance.krn;1.0;0.0;1.0;1.0;0.0;1;0;-2;-1;4.2.1.1.1;maj;F;1;0;65;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.1.1.2;maj;F;1;6;67;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.1.2.1;maj;F;1;12;69;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.1.2.2;maj;F;1;18;70;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.1.3.1;maj;F;1;24;72;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.1.3.2;maj;F;1;30;69;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.3.1.4.1;maj;F;1;36;70;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.3.1.4.2;maj;F;1;40;72;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.3.1.4.3;maj;F;1;44;70;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.2.1.1;7;D7;1;0;69;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.2.1.2;7;D7;1;6;67;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.2.2.1;7;D7;1;12;66;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.2.2.2;7;D7;1;18;69;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;7;10;-2;-1;4.2.2.3.1;7;D7;1;24;72;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.2.3.2;7;D7;1;30;75;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.2.4.1;7;D7;1;36;72;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.2.4.2;7;D7;1;42;73;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.3.1.1;-;G-;1;0;74;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.3.1.2;-;G-;1;6;73;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.3.2.1;-;G-;1;12;72;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;>;4;-2;-1;4.2.3.2.2;-;G-;1;18;71;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;3;3;-2;-1;4.2.3.3.1;-;G-;1;24;70;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.3.3.2;-;G-;1;30;69;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.3.4.1;-;G-;1;36;67;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.3.4.2;-;G-;1;42;65;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.4.1.1;7;C7;1;0;64;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.4.1.2;7;C7;1;6;67;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.4.2.1;7;C7;1;12;70;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.4.2.2;7;C7;1;18;73;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;1;0;-2;-1;4.2.4.3.1;7;C7;1;24;72;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.4.3.2;7;C7;1;30;70;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.4.4.1;7;C7;1;36;69;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.4.4.2;7;C7;1;42;67;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.5.1.1;maj;F;1;0;65;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;7;11;-2;-1;4.2.5.1.2;maj;F;1;6;64;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.5.2.1;maj;F;1;12;62;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.5.2.2;maj;F;1;18;61;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.5.3.1;maj;F;1;24;60;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.5.3.2;maj;F;1;30;58;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.5.4.1;maj;F;1;36;57;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.5.4.2;maj;F;1;42;55;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.6.1.1;7;D7;1;0;54;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.6.1.2;7;D7;1;6;57;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.6.2.1;7;D7;1;12;60;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.6.2.2;7;D7;1;18;63;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;7;10;-2;-1;4.2.6.3.1;7;D7;1;24;60;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.6.3.2;7;D7;1;30;61;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.6.4.1;7;D7;1;36;62;-3.0;-5.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.6.4.2;7;D7;1;42;57;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.7.1.1;-;G-;1;0;60;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.7.1.2;-;G-;1;6;57;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;3;3;-2;-1;4.3.7.2.1;-;G-;1;12;58;2.0;4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.3.7.2.2;-;G-;1;16;62;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.3.7.2.3;-;G-;1;20;65;2.0;4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.7.3.1;-;G-;1;24;69;-1.0;-2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.7.3.2;-;G-;1;30;67;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.7.4.1;-;G-;1;36;64;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.7.4.2;-;G-;1;42;60;3.0;7.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.8.1.1;7;C7;1;0;67;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.8.1.2;7;C7;1;6;68;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.8.2.1;7;C7;1;12;64;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.8.2.2;7;C7;1;18;60;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.8.3.1;7;C7;1;24;62;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.8.3.2;7;C7;1;30;58;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.8.4.1;7;C7;1;36;55;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.8.4.2;7;C7;1;42;57;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.9.1.1;-;C-;1;0;60;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.9.1.2;-;C-;1;6;57;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.9.2.1;-;C-;1;12;58;2.0;3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.9.2.2;-;C-;1;18;61;3.0;6.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.9.3.1;-;C-;1;24;67;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;3;3;-2;-1;4.2.9.3.2;-;C-;1;30;63;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.9.4.1;-;C-;1;36;60;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;1.0;7;11;-2;-1;4.2.9.4.2;-;C-;1;42;59;4.0;8.0;1.0;2.0
Klaun_Stance.krn;0.0;0.0;0.0;1.0;0.0;6;9;-2;-1;4.2.11.1.2;maj;Bb;2;6;67;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.11.2.1;maj;Bb;2;12;63;-2.0;-4.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.11.2.2;maj;Bb;2;18;59;-1.0;-1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;1.0;1.0;0.0;0.0;1;0;-2;-1;4.2.11.3.1;maj;Bb;2;24;58;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.11.3.2;maj;Bb;2;30;55;1.0;2.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;7;11;-2;-1;4.2.11.4.1;maj;Bb;2;36;57;4.0;9.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.11.4.2;maj;Bb;2;42;66;-2.0;-3.0;-2.0;-1.0
Klaun_Stance.krn;1.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.12.1.1;maj;Bb;2;0;63;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.12.1.2;maj;Bb;2;6;64;1.0;1.0;-2.0;-1.0
Klaun_Stance.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.12.2.1;maj;Bb;2;12;65;-4.0;-8.0;-2.0;-1.0
